,productName,productLink,productPrice,productInfo
10263,Casper,https://www.trendyol.com//casper/g870-1265-dxb0x-b-intel-core-i7-12650h-32gb-ram-2tb-nvme-ssd-8gb-rtx4060-freedos-p-672155829?advertItems=eyJhZHZlcnRJZCI6IjdlMWRjYTQxLTBlNTUtNDFmNS1iZmIwLWFjODg2NTU0MTNjNCIsInNvcnRpbmdTY29yZSI6MC4wNTQyMTE1MzEzNzA4NzgyMjQsImFkU2NvcmUiOjAuMDMzMjM5MjU2NTkwNjA0NzgsImFkU2NvcmVzIjp7IjEiOjAuMDMzMjM5MjU2NTkwNjA0NzgsIjIiOjAuMDMzMjM5MjU2NTkwNjA0Nzh9LCJjcGMiOjEuNjcyMDAwMDAwMDAwMDAwMiwibWluQ3BjIjowLjAxLCJlQ3BjIjoxLjM2OTQ0MjcxNjI5NDIwNDQsImFkdmVydFNsb3QiOjQsIm9yZGVyIjoxNSwiYXR0cmlidXRlcyI6IlNlYXJjaFdFQl8xNCxTRFdfMTQsU3VnZ2VzdGlvblFGX0EsQlNBX0MsQmFkZ2VCb29zdF9BLEJyb3dzaW5nSGlzdG9yeUNhcmRfQSxTdWdnZXN0aW9uX0EsUmVsZXZhbmN5XzEsRmlsdGVyUmVsZXZhbmN5XzEsTGlzdGluZ1Njb3JpbmdBbGdvcml0aG1JZF8xLFNtYXJ0bGlzdGluZ18yLFN1Z2dlc3Rpb25CYWRnZXNfQixQcm9kdWN0R3JvdXBUb3BQZXJmb3JtZXJfQixPcGVuRmlsdGVyVG9nZ2xlXzIsUkZfMSxSUl8yLEJTXzIsU3VnZ2VzdGlvblBvcHVsYXJDVFJfQiJ9,17.275 TL,"Abra A5 V17.3.4 Intel Core i7 11800H 32GB RAM 1 TB SSD RTX 3050 Ti FreeDOS 15,6 inç FHD 144 Hz"
10267,Gigabyte,https://www.trendyol.com//gigabyte/g5-mf-i5-12500h-rtx-4050-16gb-ram-512gb-15-6-ekran-win11-ingilizce-q-klavye-p-792223678?advertItems=eyJhZHZlcnRJZCI6ImU1MjJjNjdiLWIxZDctNGFmNy1iZDU3LTM2YTExMzkwMGNkYSIsInNvcnRpbmdTY29yZSI6MC4wNDM3NTMyMDMyMTY5NDAxNjUsImFkU2NvcmUiOjAuMDI4NjE1NTY3ODMzMTg1MTk2LCJhZFNjb3JlcyI6eyIxIjowLjAyODYxNTU2NzgzMzE4NTE5NiwiMiI6MC4wMjg2MTU1Njc4MzMxODUxOTZ9LCJjcGMiOjEuNTI5LCJtaW5DcGMiOjAuMDEsImVDcGMiOjEuNTI2NTM5MzQ3MDQxNDU0OCwiYWR2ZXJ0U2xvdCI6NSwib3JkZXIiOjE5LCJhdHRyaWJ1dGVzIjoiU2VhcmNoV0VCXzE0LFNEV18xNCxTdWdnZXN0aW9uUUZfQSxCU0FfQyxCYWRnZUJvb3N0X0EsQnJvd3NpbmdIaXN0b3J5Q2FyZF9BLFN1Z2dlc3Rpb25fQSxSZWxldmFuY3lfMSxGaWx0ZXJSZWxldmFuY3lfMSxMaXN0aW5nU2NvcmluZ0FsZ29yaXRobUlkXzEsU21hcnRsaXN0aW5nXzIsU3VnZ2VzdGlvbkJhZGdlc19CLFByb2R1Y3RHcm91cFRvcFBlcmZvcm1lcl9CLE9wZW5GaWx0ZXJUb2dnbGVfMixSRl8xLFJSXzIsQlNfMixTdWdnZXN0aW9uUG9wdWxhckNUUl9CIn0=,59.999 TL,"Tulpar T6 V1.1.2 Intel Core i7 13700H 32 GB RAM 1 TB SSD 8 GB RTX 4070 FreeDos 16"" QHD 165 Hz"
10271,Monster,https://www.trendyol.com//monster/abra-a5-v20-4-4-intel-core-i5-12450h-16-gb-ram-1-tb-ssd-6-gb-rtx-4050-freedos-15-6-fhd-144-hz-p-760273029?advertItems=eyJhZHZlcnRJZCI6IjQzOTI3OTkxLWRhODgtNDhjYi05MThjLWNhZTQwNzc1M2EyYyIsInNvcnRpbmdTY29yZSI6MC4wNDMxMTA0NzgzMjY2NzgyOSwiYWRTY29yZSI6MC4wNDI1OTkyODY4ODQwNjk0NCwiYWRTY29yZXMiOnsiMSI6MC4wNDI1OTkyODY4ODQwNjk0NCwiMiI6MC4wNDI1OTkyODY4ODQwNjk0NH0sImNwYyI6MS4wMTIwMDAwMDAwMDAwMDAyLCJtaW5DcGMiOjAuMDEsImVDcGMiOjAuOTk5MzkwMTM0NDkzNDk4MiwiYWR2ZXJ0U2xvdCI6Niwib3JkZXIiOjIzLCJhdHRyaWJ1dGVzIjoiU2VhcmNoV0VCXzE0LFNEV18xNCxTdWdnZXN0aW9uUUZfQSxCU0FfQyxCYWRnZUJvb3N0X0EsQnJvd3NpbmdIaXN0b3J5Q2FyZF9BLFN1Z2dlc3Rpb25fQSxSZWxldmFuY3lfMSxGaWx0ZXJSZWxldmFuY3lfMSxMaXN0aW5nU2NvcmluZ0FsZ29yaXRobUlkXzEsU21hcnRsaXN0aW5nXzIsU3VnZ2VzdGlvbkJhZGdlc19CLFByb2R1Y3RHcm91cFRvcFBlcmZvcm1lcl9CLE9wZW5GaWx0ZXJUb2dnbGVfMixSRl8xLFJSXzIsQlNfMixTdWdnZXN0aW9uUG9wdWxhckNUUl9CIn0=,11.740 TL,"Aspire 3 AMD Ryzen 3-7320U 8GB 256GB SSD DOS 15.6"" FHD Dizüstü Bilgisayar (ACER Türkiye Garantili)"
10287,Casper,https://www.trendyol.com//casper/g870-1265-dxb0x-b-intel-core-i7-12650h-32gb-ram-2tb-nvme-ssd-8gb-rtx4060-freedos-p-672155829?advertItems=eyJhZHZlcnRJZCI6IjdlMWRjYTQxLTBlNTUtNDFmNS1iZmIwLWFjODg2NTU0MTNjNCIsInNvcnRpbmdTY29yZSI6MC4wNTQyMTE1MzEzNzA4NzgyMjQsImFkU2NvcmUiOjAuMDMzMjM5MjU2NTkwNjA0NzgsImFkU2NvcmVzIjp7IjEiOjAuMDMzMjM5MjU2NTkwNjA0NzgsIjIiOjAuMDMzMjM5MjU2NTkwNjA0Nzh9LCJjcGMiOjEuNjcyMDAwMDAwMDAwMDAwMiwibWluQ3BjIjowLjAxLCJlQ3BjIjoxLjM2OTQ0MjcxNjI5NDIwNDQsImFkdmVydFNsb3QiOjQsIm9yZGVyIjoxNSwiYXR0cmlidXRlcyI6IlNlYXJjaFdFQl8xMyxTRFdfMTMsU3VnZ2VzdGlvblFGX0IsQlNBX0QsQmFkZ2VCb29zdF9BLEJyb3dzaW5nSGlzdG9yeUNhcmRfQSxTdWdnZXN0aW9uX0EsUmVsZXZhbmN5XzEsRmlsdGVyUmVsZXZhbmN5XzEsTGlzdGluZ1Njb3JpbmdBbGdvcml0aG1JZF8xLFNtYXJ0bGlzdGluZ18yLFN1Z2dlc3Rpb25CYWRnZXNfQixQcm9kdWN0R3JvdXBUb3BQZXJmb3JtZXJfQixPcGVuRmlsdGVyVG9nZ2xlXzIsUkZfMSxSUl8yLEJTXzIsU3VnZ2VzdGlvblBvcHVsYXJDVFJfQiJ9,17.275 TL,"Abra A5 V17.3.4 Intel Core i7 11800H 32GB RAM 1 TB SSD RTX 3050 Ti FreeDOS 15,6 inç FHD 144 Hz"
10291,Gigabyte,https://www.trendyol.com//gigabyte/g5-mf-i5-12500h-rtx-4050-16gb-ram-512gb-15-6-ekran-win11-ingilizce-q-klavye-p-792223678?advertItems=eyJhZHZlcnRJZCI6ImU1MjJjNjdiLWIxZDctNGFmNy1iZDU3LTM2YTExMzkwMGNkYSIsInNvcnRpbmdTY29yZSI6MC4wNDM3NTMyMDMyMTY5NDAxNjUsImFkU2NvcmUiOjAuMDI4NjE1NTY3ODMzMTg1MTk2LCJhZFNjb3JlcyI6eyIxIjowLjAyODYxNTU2NzgzMzE4NTE5NiwiMiI6MC4wMjg2MTU1Njc4MzMxODUxOTZ9LCJjcGMiOjEuNTI5LCJtaW5DcGMiOjAuMDEsImVDcGMiOjEuNTI2NTM5MzQ3MDQxNDU0OCwiYWR2ZXJ0U2xvdCI6NSwib3JkZXIiOjE5LCJhdHRyaWJ1dGVzIjoiU2VhcmNoV0VCXzEzLFNEV18xMyxTdWdnZXN0aW9uUUZfQixCU0FfRCxCYWRnZUJvb3N0X0EsQnJvd3NpbmdIaXN0b3J5Q2FyZF9BLFN1Z2dlc3Rpb25fQSxSZWxldmFuY3lfMSxGaWx0ZXJSZWxldmFuY3lfMSxMaXN0aW5nU2NvcmluZ0FsZ29yaXRobUlkXzEsU21hcnRsaXN0aW5nXzIsU3VnZ2VzdGlvbkJhZGdlc19CLFByb2R1Y3RHcm91cFRvcFBlcmZvcm1lcl9CLE9wZW5GaWx0ZXJUb2dnbGVfMixSRl8xLFJSXzIsQlNfMixTdWdnZXN0aW9uUG9wdWxhckNUUl9CIn0=,59.999 TL,"Tulpar T6 V1.1.2 Intel Core i7 13700H 32 GB RAM 1 TB SSD 8 GB RTX 4070 FreeDos 16"" QHD 165 Hz"
10295,Monster,https://www.trendyol.com//monster/abra-a5-v20-4-4-intel-core-i5-12450h-16-gb-ram-1-tb-ssd-6-gb-rtx-4050-freedos-15-6-fhd-144-hz-p-760273029?advertItems=eyJhZHZlcnRJZCI6IjQzOTI3OTkxLWRhODgtNDhjYi05MThjLWNhZTQwNzc1M2EyYyIsInNvcnRpbmdTY29yZSI6MC4wNDMxMTA0NzgzMjY2NzgyOSwiYWRTY29yZSI6MC4wNDI1OTkyODY4ODQwNjk0NCwiYWRTY29yZXMiOnsiMSI6MC4wNDI1OTkyODY4ODQwNjk0NCwiMiI6MC4wNDI1OTkyODY4ODQwNjk0NH0sImNwYyI6MS4wMTIwMDAwMDAwMDAwMDAyLCJtaW5DcGMiOjAuMDEsImVDcGMiOjAuOTk5MzkwMTM0NDkzNDk4MiwiYWR2ZXJ0U2xvdCI6Niwib3JkZXIiOjIzLCJhdHRyaWJ1dGVzIjoiU2VhcmNoV0VCXzEzLFNEV18xMyxTdWdnZXN0aW9uUUZfQixCU0FfRCxCYWRnZUJvb3N0X0EsQnJvd3NpbmdIaXN0b3J5Q2FyZF9BLFN1Z2dlc3Rpb25fQSxSZWxldmFuY3lfMSxGaWx0ZXJSZWxldmFuY3lfMSxMaXN0aW5nU2NvcmluZ0FsZ29yaXRobUlkXzEsU21hcnRsaXN0aW5nXzIsU3VnZ2VzdGlvbkJhZGdlc19CLFByb2R1Y3RHcm91cFRvcFBlcmZvcm1lcl9CLE9wZW5GaWx0ZXJUb2dnbGVfMixSRl8xLFJSXzIsQlNfMixTdWdnZXN0aW9uUG9wdWxhckNUUl9CIn0=,11.740 TL,"Aspire 3 AMD Ryzen 3-7320U 8GB 256GB SSD DOS 15.6"" FHD Dizüstü Bilgisayar (ACER Türkiye Garantili)"
10359,Casper,https://www.trendyol.com//casper/g870-1265-dxb0x-b-intel-core-i7-12650h-32gb-ram-2tb-nvme-ssd-8gb-rtx4060-freedos-p-672155829?advertItems=eyJhZHZlcnRJZCI6IjdlMWRjYTQxLTBlNTUtNDFmNS1iZmIwLWFjODg2NTU0MTNjNCIsInNvcnRpbmdTY29yZSI6MC4wNTQyMTE1MzEzNzA4NzgyMjQsImFkU2NvcmUiOjAuMDMzMjM5MjU2NTkwNjA0NzgsImFkU2NvcmVzIjp7IjEiOjAuMDMzMjM5MjU2NTkwNjA0NzgsIjIiOjAuMDMzMjM5MjU2NTkwNjA0Nzh9LCJjcGMiOjEuNjcyMDAwMDAwMDAwMDAwMiwibWluQ3BjIjowLjAxLCJlQ3BjIjoxLjM2OTQ0MjcxNjI5NDIwNDQsImFkdmVydFNsb3QiOjQsIm9yZGVyIjoxNSwiYXR0cmlidXRlcyI6IlNlYXJjaFdFQl8xNCxTRFdfMTQsU3VnZ2VzdGlvblFGX0EsQlNBX0QsQmFkZ2VCb29zdF9BLEJyb3dzaW5nSGlzdG9yeUNhcmRfQSxTdWdnZXN0aW9uX0EsUmVsZXZhbmN5XzEsRmlsdGVyUmVsZXZhbmN5XzEsTGlzdGluZ1Njb3JpbmdBbGdvcml0aG1JZF8xLFNtYXJ0bGlzdGluZ18yLFN1Z2dlc3Rpb25CYWRnZXNfQixQcm9kdWN0R3JvdXBUb3BQZXJmb3JtZXJfQixPcGVuRmlsdGVyVG9nZ2xlXzIsUkZfMSxSUl8yLEJTXzIsU3VnZ2VzdGlvblBvcHVsYXJDVFJfQiJ9,17.275 TL,"Abra A5 V17.3.4 Intel Core i7 11800H 32GB RAM 1 TB SSD RTX 3050 Ti FreeDOS 15,6 inç FHD 144 Hz"
10363,Gigabyte,https://www.trendyol.com//gigabyte/g5-mf-i5-12500h-rtx-4050-16gb-ram-512gb-15-6-ekran-win11-ingilizce-q-klavye-p-792223678?advertItems=eyJhZHZlcnRJZCI6ImU1MjJjNjdiLWIxZDctNGFmNy1iZDU3LTM2YTExMzkwMGNkYSIsInNvcnRpbmdTY29yZSI6MC4wNDM3NTMyMDMyMTY5NDAxNjUsImFkU2NvcmUiOjAuMDI4NjE1NTY3ODMzMTg1MTk2LCJhZFNjb3JlcyI6eyIxIjowLjAyODYxNTU2NzgzMzE4NTE5NiwiMiI6MC4wMjg2MTU1Njc4MzMxODUxOTZ9LCJjcGMiOjEuNTI5LCJtaW5DcGMiOjAuMDEsImVDcGMiOjEuNTI2NTM5MzQ3MDQxNDU0OCwiYWR2ZXJ0U2xvdCI6NSwib3JkZXIiOjE5LCJhdHRyaWJ1dGVzIjoiU2VhcmNoV0VCXzE0LFNEV18xNCxTdWdnZXN0aW9uUUZfQSxCU0FfRCxCYWRnZUJvb3N0X0EsQnJvd3NpbmdIaXN0b3J5Q2FyZF9BLFN1Z2dlc3Rpb25fQSxSZWxldmFuY3lfMSxGaWx0ZXJSZWxldmFuY3lfMSxMaXN0aW5nU2NvcmluZ0FsZ29yaXRobUlkXzEsU21hcnRsaXN0aW5nXzIsU3VnZ2VzdGlvbkJhZGdlc19CLFByb2R1Y3RHcm91cFRvcFBlcmZvcm1lcl9CLE9wZW5GaWx0ZXJUb2dnbGVfMixSRl8xLFJSXzIsQlNfMixTdWdnZXN0aW9uUG9wdWxhckNUUl9CIn0=,59.999 TL,"Tulpar T6 V1.1.2 Intel Core i7 13700H 32 GB RAM 1 TB SSD 8 GB RTX 4070 FreeDos 16"" QHD 165 Hz"
10367,Monster,https://www.trendyol.com//monster/abra-a5-v20-4-4-intel-core-i5-12450h-16-gb-ram-1-tb-ssd-6-gb-rtx-4050-freedos-15-6-fhd-144-hz-p-760273029?advertItems=eyJhZHZlcnRJZCI6IjQzOTI3OTkxLWRhODgtNDhjYi05MThjLWNhZTQwNzc1M2EyYyIsInNvcnRpbmdTY29yZSI6MC4wNDMxMTA0NzgzMjY2NzgyOSwiYWRTY29yZSI6MC4wNDI1OTkyODY4ODQwNjk0NCwiYWRTY29yZXMiOnsiMSI6MC4wNDI1OTkyODY4ODQwNjk0NCwiMiI6MC4wNDI1OTkyODY4ODQwNjk0NH0sImNwYyI6MS4wMTIwMDAwMDAwMDAwMDAyLCJtaW5DcGMiOjAuMDEsImVDcGMiOjAuOTk5MzkwMTM0NDkzNDk4MiwiYWR2ZXJ0U2xvdCI6Niwib3JkZXIiOjIzLCJhdHRyaWJ1dGVzIjoiU2VhcmNoV0VCXzE0LFNEV18xNCxTdWdnZXN0aW9uUUZfQSxCU0FfRCxCYWRnZUJvb3N0X0EsQnJvd3NpbmdIaXN0b3J5Q2FyZF9BLFN1Z2dlc3Rpb25fQSxSZWxldmFuY3lfMSxGaWx0ZXJSZWxldmFuY3lfMSxMaXN0aW5nU2NvcmluZ0FsZ29yaXRobUlkXzEsU21hcnRsaXN0aW5nXzIsU3VnZ2VzdGlvbkJhZGdlc19CLFByb2R1Y3RHcm91cFRvcFBlcmZvcm1lcl9CLE9wZW5GaWx0ZXJUb2dnbGVfMixSRl8xLFJSXzIsQlNfMixTdWdnZXN0aW9uUG9wdWxhckNUUl9CIn0=,11.740 TL,"Aspire 3 AMD Ryzen 3-7320U 8GB 256GB SSD DOS 15.6"" FHD Dizüstü Bilgisayar (ACER Türkiye Garantili)"
10431,Casper,https://www.trendyol.com//casper/g870-1265-dxb0x-b-intel-core-i7-12650h-32gb-ram-2tb-nvme-ssd-8gb-rtx4060-freedos-p-672155829?advertItems=eyJhZHZlcnRJZCI6IjdlMWRjYTQxLTBlNTUtNDFmNS1iZmIwLWFjODg2NTU0MTNjNCIsInNvcnRpbmdTY29yZSI6MC4wNTQyMTE1MzEzNzA4NzgyMjQsImFkU2NvcmUiOjAuMDMzMjM5MjU2NTkwNjA0NzgsImFkU2NvcmVzIjp7IjEiOjAuMDMzMjM5MjU2NTkwNjA0NzgsIjIiOjAuMDMzMjM5MjU2NTkwNjA0Nzh9LCJjcGMiOjEuNjcyMDAwMDAwMDAwMDAwMiwibWluQ3BjIjowLjAxLCJlQ3BjIjoxLjM2OTQ0MjcxNjI5NDIwNDQsImFkdmVydFNsb3QiOjQsIm9yZGVyIjoxNSwiYXR0cmlidXRlcyI6IlNlYXJjaFdFQl8xMyxTRFdfMTMsU3VnZ2VzdGlvblFGX0EsQlNBX0QsQmFkZ2VCb29zdF9BLEJyb3dzaW5nSGlzdG9yeUNhcmRfQSxTdWdnZXN0aW9uX0EsUmVsZXZhbmN5XzEsRmlsdGVyUmVsZXZhbmN5XzEsTGlzdGluZ1Njb3JpbmdBbGdvcml0aG1JZF8xLFNtYXJ0bGlzdGluZ18yLFN1Z2dlc3Rpb25CYWRnZXNfQixQcm9kdWN0R3JvdXBUb3BQZXJmb3JtZXJfQixPcGVuRmlsdGVyVG9nZ2xlXzIsUkZfMSxSUl8yLEJTXzIsU3VnZ2VzdGlvblBvcHVsYXJDVFJfQiJ9,17.275 TL,"Abra A5 V17.3.4 Intel Core i7 11800H 32GB RAM 1 TB SSD RTX 3050 Ti FreeDOS 15,6 inç FHD 144 Hz"
10435,Gigabyte,https://www.trendyol.com//gigabyte/g5-mf-i5-12500h-rtx-4050-16gb-ram-512gb-15-6-ekran-win11-ingilizce-q-klavye-p-792223678?advertItems=eyJhZHZlcnRJZCI6ImU1MjJjNjdiLWIxZDctNGFmNy1iZDU3LTM2YTExMzkwMGNkYSIsInNvcnRpbmdTY29yZSI6MC4wNDM3NTMyMDMyMTY5NDAxNjUsImFkU2NvcmUiOjAuMDI4NjE1NTY3ODMzMTg1MTk2LCJhZFNjb3JlcyI6eyIxIjowLjAyODYxNTU2NzgzMzE4NTE5NiwiMiI6MC4wMjg2MTU1Njc4MzMxODUxOTZ9LCJjcGMiOjEuNTI5LCJtaW5DcGMiOjAuMDEsImVDcGMiOjEuNTI2NTM5MzQ3MDQxNDU0OCwiYWR2ZXJ0U2xvdCI6NSwib3JkZXIiOjE5LCJhdHRyaWJ1dGVzIjoiU2VhcmNoV0VCXzEzLFNEV18xMyxTdWdnZXN0aW9uUUZfQSxCU0FfRCxCYWRnZUJvb3N0X0EsQnJvd3NpbmdIaXN0b3J5Q2FyZF9BLFN1Z2dlc3Rpb25fQSxSZWxldmFuY3lfMSxGaWx0ZXJSZWxldmFuY3lfMSxMaXN0aW5nU2NvcmluZ0FsZ29yaXRobUlkXzEsU21hcnRsaXN0aW5nXzIsU3VnZ2VzdGlvbkJhZGdlc19CLFByb2R1Y3RHcm91cFRvcFBlcmZvcm1lcl9CLE9wZW5GaWx0ZXJUb2dnbGVfMixSRl8xLFJSXzIsQlNfMixTdWdnZXN0aW9uUG9wdWxhckNUUl9CIn0=,59.999 TL,"Tulpar T6 V1.1.2 Intel Core i7 13700H 32 GB RAM 1 TB SSD 8 GB RTX 4070 FreeDos 16"" QHD 165 Hz"
10439,Monster,https://www.trendyol.com//monster/abra-a5-v20-4-4-intel-core-i5-12450h-16-gb-ram-1-tb-ssd-6-gb-rtx-4050-freedos-15-6-fhd-144-hz-p-760273029?advertItems=eyJhZHZlcnRJZCI6IjQzOTI3OTkxLWRhODgtNDhjYi05MThjLWNhZTQwNzc1M2EyYyIsInNvcnRpbmdTY29yZSI6MC4wNDMxMTA0NzgzMjY2NzgyOSwiYWRTY29yZSI6MC4wNDI1OTkyODY4ODQwNjk0NCwiYWRTY29yZXMiOnsiMSI6MC4wNDI1OTkyODY4ODQwNjk0NCwiMiI6MC4wNDI1OTkyODY4ODQwNjk0NH0sImNwYyI6MS4wMTIwMDAwMDAwMDAwMDAyLCJtaW5DcGMiOjAuMDEsImVDcGMiOjAuOTk5MzkwMTM0NDkzNDk4MiwiYWR2ZXJ0U2xvdCI6Niwib3JkZXIiOjIzLCJhdHRyaWJ1dGVzIjoiU2VhcmNoV0VCXzEzLFNEV18xMyxTdWdnZXN0aW9uUUZfQSxCU0FfRCxCYWRnZUJvb3N0X0EsQnJvd3NpbmdIaXN0b3J5Q2FyZF9BLFN1Z2dlc3Rpb25fQSxSZWxldmFuY3lfMSxGaWx0ZXJSZWxldmFuY3lfMSxMaXN0aW5nU2NvcmluZ0FsZ29yaXRobUlkXzEsU21hcnRsaXN0aW5nXzIsU3VnZ2VzdGlvbkJhZGdlc19CLFByb2R1Y3RHcm91cFRvcFBlcmZvcm1lcl9CLE9wZW5GaWx0ZXJUb2dnbGVfMixSRl8xLFJSXzIsQlNfMixTdWdnZXN0aW9uUG9wdWxhckNUUl9CIn0=,11.740 TL,"Aspire 3 AMD Ryzen 3-7320U 8GB 256GB SSD DOS 15.6"" FHD Dizüstü Bilgisayar (ACER Türkiye Garantili)"
10915,Gigabyte,https://www.trendyol.com//gigabyte/g5-mf-i5-12500h-rtx-4050-16gb-ram-512gb-15-6-ekran-win11-ingilizce-q-klavye-p-792223678?advertItems=eyJhZHZlcnRJZCI6ImU1MjJjNjdiLWIxZDctNGFmNy1iZDU3LTM2YTExMzkwMGNkYSIsInNvcnRpbmdTY29yZSI6MC4wNDM3NTMyMDMyMTY5NDAxNjUsImFkU2NvcmUiOjAuMDI4NjE1NTY3ODMzMTg1MTk2LCJhZFNjb3JlcyI6eyIxIjowLjAyODYxNTU2NzgzMzE4NTE5NiwiMiI6MC4wMjg2MTU1Njc4MzMxODUxOTZ9LCJjcGMiOjEuNTI5LCJtaW5DcGMiOjAuMDEsImVDcGMiOjEuNTI2NTM5MzQ3MDQxNDU0OCwiYWR2ZXJ0U2xvdCI6NSwib3JkZXIiOjE5LCJhdHRyaWJ1dGVzIjoiU2VhcmNoV0VCXzEzLFNEV18xMyxTdWdnZXN0aW9uUUZfQixCU0FfQyxCYWRnZUJvb3N0X0EsQnJvd3NpbmdIaXN0b3J5Q2FyZF9BLFN1Z2dlc3Rpb25fQSxSZWxldmFuY3lfMSxGaWx0ZXJSZWxldmFuY3lfMSxMaXN0aW5nU2NvcmluZ0FsZ29yaXRobUlkXzEsU21hcnRsaXN0aW5nXzIsU3VnZ2VzdGlvbkJhZGdlc19CLFByb2R1Y3RHcm91cFRvcFBlcmZvcm1lcl9CLE9wZW5GaWx0ZXJUb2dnbGVfMixSRl8xLFJSXzIsQlNfMixTdWdnZXN0aW9uUG9wdWxhckNUUl9CIn0=,59.999 TL,"Tulpar T6 V1.1.2 Intel Core i7 13700H 32 GB RAM 1 TB SSD 8 GB RTX 4070 FreeDos 16"" QHD 165 Hz"
10919,Monster,https://www.trendyol.com//monster/abra-a5-v20-4-4-intel-core-i5-12450h-16-gb-ram-1-tb-ssd-6-gb-rtx-4050-freedos-15-6-fhd-144-hz-p-760273029?advertItems=eyJhZHZlcnRJZCI6IjQzOTI3OTkxLWRhODgtNDhjYi05MThjLWNhZTQwNzc1M2EyYyIsInNvcnRpbmdTY29yZSI6MC4wNDMxMTA0NzgzMjY2NzgyOSwiYWRTY29yZSI6MC4wNDI1OTkyODY4ODQwNjk0NCwiYWRTY29yZXMiOnsiMSI6MC4wNDI1OTkyODY4ODQwNjk0NCwiMiI6MC4wNDI1OTkyODY4ODQwNjk0NH0sImNwYyI6MS4wMTIwMDAwMDAwMDAwMDAyLCJtaW5DcGMiOjAuMDEsImVDcGMiOjAuOTk5MzkwMTM0NDkzNDk4MiwiYWR2ZXJ0U2xvdCI6Niwib3JkZXIiOjIzLCJhdHRyaWJ1dGVzIjoiU2VhcmNoV0VCXzEzLFNEV18xMyxTdWdnZXN0aW9uUUZfQixCU0FfQyxCYWRnZUJvb3N0X0EsQnJvd3NpbmdIaXN0b3J5Q2FyZF9BLFN1Z2dlc3Rpb25fQSxSZWxldmFuY3lfMSxGaWx0ZXJSZWxldmFuY3lfMSxMaXN0aW5nU2NvcmluZ0FsZ29yaXRobUlkXzEsU21hcnRsaXN0aW5nXzIsU3VnZ2VzdGlvbkJhZGdlc19CLFByb2R1Y3RHcm91cFRvcFBlcmZvcm1lcl9CLE9wZW5GaWx0ZXJUb2dnbGVfMixSRl8xLFJSXzIsQlNfMixTdWdnZXN0aW9uUG9wdWxhckNUUl9CIn0=,11.740 TL,"Aspire 3 AMD Ryzen 3-7320U 8GB 256GB SSD DOS 15.6"" FHD Dizüstü Bilgisayar (ACER Türkiye Garantili)"
11363,Monster,https://www.trendyol.com//monster/abra-a5-v20-3-2-intel-core-i7-13700h-32-gb-ram-1-tb-ssd-6-gb-rtx-4050-freedos-15-6-fhd-144-hz-p-736036307?advertItems=eyJhZHZlcnRJZCI6IjQzOTI3OTkxLWRhODgtNDhjYi05MThjLWNhZTQwNzc1M2EyYyIsInNvcnRpbmdTY29yZSI6MC4wNTY5Nzk3Njg5NjE2NjgwMywiYWRTY29yZSI6MC4wNTYzMDQxMTk1MjczMzk5MzUsImFkU2NvcmVzIjp7IjEiOjAuMDU2MzA0MTE5NTI3MzM5OTM1LCIyIjowLjA1NjMwNDExOTUyNzMzOTkzNX0sImNwYyI6MS4wMTIwMDAwMDAwMDAwMDAyLCJtaW5DcGMiOjAuMDEsImVDcGMiOjEuMDA3MDY4NzgwMDcwMzM1LCJhZHZlcnRTbG90IjozLCJvcmRlciI6MTEsImF0dHJpYnV0ZXMiOiJTZWFyY2hXRUJfMTMsU0RXXzEzLFN1Z2dlc3Rpb25RRl9CLEJTQV9ELEJhZGdlQm9vc3RfQSxCcm93c2luZ0hpc3RvcnlDYXJkX0EsU3VnZ2VzdGlvbl9BLFJlbGV2YW5jeV8xLEZpbHRlclJlbGV2YW5jeV8xLExpc3RpbmdTY29yaW5nQWxnb3JpdGhtSWRfMSxTbWFydGxpc3RpbmdfMixTdWdnZXN0aW9uQmFkZ2VzX0IsUHJvZHVjdEdyb3VwVG9wUGVyZm9ybWVyX0IsT3BlbkZpbHRlclRvZ2dsZV8yLFJGXzEsUlJfMixCU18yLFN1Z2dlc3Rpb25Qb3B1bGFyQ1RSX0IifQ==,27.999 TL,"Abra A5 V20.4.4 Intel Core i5 12450H 16 GB RAM 1 TB SSD 6 GB RTX 4050 FreeDos 15,6"" FHD 144 Hz"
